Id,Type,Job Name,User Name,Date,Time,Print Pages,Color Pages
2833,Print(Network),-,-,01/06/20,11:30:00,2,2
2834,Print(Network),Reporte de DispersiÛn FM 060120.xlsx,pmolano,01/06/20,11:31:34,1,1
2835,Print(Network),Instrucciones de Transferencia CIB 2838 06Enero2020,mcampero,01/06/20,11:54:50,2,2
2836,Print(Network),-,-,01/06/20,11:56:19,2,2
2837,Print(Network),Ficha de inscripciÛn - Asdeporte,amunguia,01/06/20,11:56:55,1,0
2838,Print(Network),-,-,01/06/20,11:58:08,1,1
2839,Print(Network),Correo: ALE MUNGUIA - Outlook,amunguia,01/06/20,12:00:59,2,0
2840,Print(Network),Correo: ALE MUNGUIA - Outlook,amunguia,01/06/20,12:01:21,2,0
2841,Print(Network),factura (5).pdf,raguirre,01/06/20,12:02:07,1,1
2842,Print(Network),-,-,01/06/20,12:11:03,1,1
2843,Print(Network),TABLA DE AMORT 18150076.xls,garreola,01/06/20,12:12:54,1,1
2844,Print(Network),TABLA DE AMORT 18150076.xls,garreola,01/06/20,12:13:05,1,1
2845,Print(Network),TABLA DE AMORT 18150076.xls,garreola,01/06/20,12:18:45,1,1
2846,Print(Network),TABLA DE AMORT 18150076.xls,garreola,01/06/20,12:19:29,1,1
2847,Print(Network),-,-,01/06/20,12:20:09,2,2
2848,Print(Network),-,-,01/06/20,12:20:25,2,2
2849,Print(Network),ACCESOS FID BANAMEX.xlsx,mpineda,01/06/20,12:20:46,1,1
2850,Print(Network),-,-,01/06/20,12:25:37,2,2
2851,Print(Network),-,-,01/06/20,12:27:13,1,1
2852,Print(Network),-,-,01/06/20,12:27:59,1,1
2853,Print(Network),F0000003239.pdf,asosa,01/06/20,12:44:33,1,0
2854,Print(Network),F0000003232.pdf,asosa,01/06/20,12:44:47,1,0
2855,Print(Network),F0000003236.pdf,asosa,01/06/20,12:45:08,1,0
2856,Print(Network),F0000003237.pdf,asosa,01/06/20,12:45:30,1,0
2857,Print(Network),F0000003235.pdf,asosa,01/06/20,12:45:50,1,0
2858,Print(Network),F0000003233.pdf,asosa,01/06/20,12:46:10,1,0
2859,Print(Network),F0000003241.pdf,asosa,01/06/20,12:46:30,1,0
2860,Print(Network),F0000003247.pdf,asosa,01/06/20,12:46:50,1,0
2861,Print(Network),F0000003246.pdf,asosa,01/06/20,12:47:10,1,0
2862,Print(Network),F0000003245.pdf,asosa,01/06/20,12:47:30,1,0
2863,Print(Network),F0000003244.pdf,asosa,01/06/20,12:47:50,1,0
2864,Print(Network),F0000003251.pdf,asosa,01/06/20,12:48:10,1,0
2865,Print(Network),F0000003250.pdf,asosa,01/06/20,12:48:30,1,0
2866,Print(Network),F0000003234.pdf,asosa,01/06/20,12:48:50,1,0
2867,Print(Network),F0000003243.pdf,asosa,01/06/20,12:49:10,1,0
2868,Print(Network),F0000003242.pdf,asosa,01/06/20,12:49:30,1,0
2869,Print(Network),F0000003248.pdf,asosa,01/06/20,12:49:50,1,0
2870,Print(Network),F0000003249.pdf,asosa,01/06/20,12:50:10,1,0
2871,Print(Network),F0000003238.pdf,asosa,01/06/20,12:50:30,1,0
2872,Print(Network),F0000003240.pdf,asosa,01/06/20,12:50:51,1,0
2873,Print(Network),F0000003252.pdf,asosa,01/06/20,12:51:11,1,0
2874,Print(Network),F0000003260.pdf,asosa,01/06/20,12:51:31,1,0
2875,Print(Network),F0000003261.pdf,asosa,01/06/20,12:51:51,1,0
2876,Print(Network),F0000003259.pdf,asosa,01/06/20,12:52:11,1,0
2877,Print(Network),F0000003258.pdf,asosa,01/06/20,12:52:31,1,0
2878,Print(Network),F0000003257.pdf,asosa,01/06/20,12:52:51,1,0
2879,Print(Network),F0000003256.pdf,asosa,01/06/20,12:53:10,1,0
2880,Print(Network),F0000003255.pdf,asosa,01/06/20,12:53:30,1,0
2881,Print(Network),F0000003254.pdf,asosa,01/06/20,12:53:50,1,0
2882,Print(Network),F0000003253.pdf,asosa,01/06/20,12:54:10,1,0
2883,Print(Network),F0000003264.pdf,asosa,01/06/20,12:54:30,1,0
2884,Print(Network),F0000003265.pdf,asosa,01/06/20,12:54:51,1,0
2885,Print(Network),F0000003262.pdf,asosa,01/06/20,12:55:10,1,0
2886,Print(Network),F0000003263.pdf,asosa,01/06/20,12:55:31,1,0
2887,Print(Network),F0000003266.pdf,asosa,01/06/20,12:55:51,1,0
2888,Print(Network),TABLA DE AMORT 18151244.xls,garreola,01/06/20,12:56:11,2,1
2889,Print(Network),TABLA DE AMORT 18151244.xls,fderio,01/06/20,12:56:53,1,1
2890,Print(Network),TABLA DE AMORT 18150061 SEMANAL.xls,garreola,01/06/20,12:58:42,1,1
2891,Print(Network),TABLA DE AMORT 18150061 SEMANAL.xls,garreola,01/06/20,12:58:54,2,2
2892,Print(Network),https:  www.bancomernetcash.com SMXBDNT7 mexiconetpibee_v7 serv,asosa,01/06/20,13:03:30,5,0
2893,Copy,-,-,01/06/20,13:04:10,3,3
2894,Print(Network),AAT BANORTE DIC 19.pdf,asosa,01/06/20,13:04:27,6,0
2895,Print(Network),ACTINVER.PDF,asosa,01/06/20,13:06:20,8,0
2896,Print(Network),AT1 BANORTE DIC 19.pdf,asosa,01/06/20,13:06:59,5,0
2897,Print(Network),AT1 BBVA DIC 19.pdf,asosa,01/06/20,13:07:34,6,0
2898,Print(Network),AT1 BBVA INV DIC 19.pdf,asosa,01/06/20,13:08:18,5,0
2899,Print(Network),AT2 BANAMEX 7130.pdf,asosa,01/06/20,13:08:53,8,0
2900,Print(Network),AT2 BANAMEX 7728.pdf,asosa,01/06/20,13:09:42,4,0
2901,Print(Network),AT3 BANAMEX 4232.pdf,asosa,01/06/20,13:10:15,7,0
2902,Print(Network),AT3 BANAMEX 5788.pdf,asosa,01/06/20,13:11:00,11,0
2903,Print(Network),AT3 BANORTE DIC 7473.pdf,asosa,01/06/20,13:12:00,4,0
2904,Print(Network),AT4 BANORTE.pdf,asosa,01/06/20,13:12:34,3,0
2905,Print(Network),GET BANORTE.pdf,asosa,01/06/20,13:13:04,4,0
2906,Print(Network),PC.pdf,asosa,01/06/20,13:13:38,3,0
2907,Print(Network),GTR.pdf,asosa,01/06/20,13:14:07,3,0
2908,Print(Network),SIT.pdf,asosa,01/06/20,13:14:37,6,0
2909,Print(Network),Memorando,mornelas,01/06/20,13:17:00,2,0
2910,Print(Network),Memorando,mornelas,01/06/20,13:19:01,2,0
2911,Print(Network),Carta_instruccion2119134249 (002).pdf,mornelas,01/06/20,13:20:48,2,0
2912,Print(Network),2119134249-Condiciones_Financieras_Definitivas_Anexo_B (002).pdf,mornelas,01/06/20,13:23:50,2,0
2913,Print(Network),CLG JOSE EDUARDO PE—A LOZANO (002).pdf,mornelas,01/06/20,13:25:09,3,0
2914,Print(Network),TABLA DE AMORT 18151330.xls,garreola,01/06/20,13:38:33,1,1
2915,Print(Network),TABLA DE AMORT 18151330.xls,fderio,01/06/20,13:38:49,1,1
2916,Print(Network),00106134829.pdf,ggonzalez,01/06/20,13:47:22,1,0
2917,Print(Network),Validacion Finiquitos Texcoco.xlsx,ggonzalez,01/06/20,13:59:59,1,1
2918,Print(Network),Validacion Finiquitos Texcoco.xlsx,ggonzalez,01/06/20,14:02:08,1,1
2919,Print(Network),TABLA DE AMORT 18151152.xls,garreola,01/06/20,14:04:36,1,1
2920,Print(Network),TABLA DE AMORT 18151152.xls,garreola,01/06/20,14:04:51,1,1
2921,Print(Network),Validacion Finiquitos Texcoco.xlsx,ggonzalez,01/06/20,14:08:00,1,1
2922,Print(Network),TABLA DE AMORT 18150541.xls,garreola,01/06/20,14:17:26,1,1
2923,Print(Network),TABLA DE AMORT 18150541.xls,garreola,01/06/20,14:17:42,1,1
2924,Copy,-,-,01/06/20,14:20:06,1,0
2925,Print(Network),CIRIA HEREDIA (2).jpg,sgarcia,01/06/20,14:36:54,1,0
2926,Print(Network),TABLA DE AMORT 18150971.xls,garreola,01/06/20,15:48:20,1,1
2927,Print(Network),TABLA DE AMORT 18150971.xls,garreola,01/06/20,15:48:45,1,0
2928,Print(Network),TABLA DE AMORT 18150971.xls,garreola,01/06/20,15:49:30,1,1
2929,Print(Network),TABLA DE AMORT 18150791 (VALIDAR).xls,garreola,01/06/20,16:18:49,1,1
2930,Print(Network),WinZip,mmontes,01/06/20,16:19:05,1,0
2931,Print(Network),TABLA DE AMORT 18150791 (VALIDAR).xls,garreola,01/06/20,16:19:26,1,1
2932,Copy,-,-,01/06/20,16:19:47,2,0
2933,Print(Network),Title,mrosales,01/06/20,16:24:00,1,1
2934,Print(Network),reporteDeclaracionRIf.jsf jsessionMpg c...SgV5MtL3sIqJsJBFgvOK_Q,mrosales,01/06/20,16:24:15,2,2
2935,Print(Network),reporteContFedRif.jsf jsessionMpg c3t88...SgV5MtL3sIqJsJBFgvOK_Q,mrosales,01/06/20,16:24:39,1,1
2936,Copy,-,-,01/06/20,16:34:26,2,0
2937,Copy,-,-,01/06/20,16:38:49,2,0
2938,Print(Network),https:  www.bancanetempresarial.banamex.com.mx scripts cgiclntc,ggonzalez,01/06/20,16:41:33,1,1
2939,Print(Network),Movimientos  auxiliares del cat·logo,mrosales,01/06/20,16:43:52,1,1
2940,Print(Network),Reporte 15 - 31 Diciembre 19.xls,amunguia,01/06/20,16:49:54,1,1
2941,Print(Network),https:  www.bancanetempresarial.banamex.com.mx scripts cgiclntc,ggonzalez,01/06/20,16:53:09,2,0
2942,Copy,-,-,01/06/20,16:54:51,3,0
2943,Print(Network),https:  www.bancanetempresarial.banamex.com.mx scripts cgiclntc,ggonzalez,01/06/20,16:55:50,3,3
2944,Print(Network),Reporte de Administracion Semanal 07 ene 2019.xlsb,sgonzalez,01/06/20,17:07:06,2,2
2945,Print(Network),Reporte de DistribuciÛn MS Sindicado_07_01_2020.xlsx,sgonzalez,01/06/20,17:38:12,1,1
2946,Print(Network),Comunicado DistribuciÛn  07_01_2020,sgonzalez,01/06/20,17:38:38,2,2
2947,Print(Network),Reporte de Administracion Semanal 07 ene 2019.xlsb,sgonzalez,01/06/20,17:39:29,2,2
2948,Print(Network),Reporte de Administracion Semanal 07 ene 2019.xlsb,sgonzalez,01/06/20,17:40:31,1,1
2949,Print(Network),Reporte de Administracion Semanal 07 ene 2019.xlsb,sgonzalez,01/06/20,17:41:32,1,1
2950,Print(Network),-,-,01/06/20,17:45:13,2,0
2951,Print(Network),REPORTE UNICOCB17 31DIC2019.xlsx,mcampero,01/06/20,17:45:51,2,2
2952,Print(Network),https:  www.bancomernetcash.com SMXBDNT7 mexiconetpibee_v7 serv,asosa,01/07/20,7:38:27,2,0
2953,Print(Network),https:  www.bancomernetcash.com SMXBDNT7 mexiconetpibee_v7 serv,asosa,01/07/20,7:38:43,2,0
2954,Print(Network),Banca ElectrÛnica PyME-BEP,asosa,01/07/20,7:41:45,1,0
2955,Print(Network),Portafolio de InversiÛn,asosa,01/07/20,7:42:17,1,0
2956,Print(Network),-,-,01/07/20,8:52:13,2,2
2957,Print(Network),-,-,01/07/20,9:38:48,1,1
2958,Print(Network),-,-,01/07/20,9:42:19,2,2
2959,Print(Network),Carta de InstrucciÛn Distribuciones 07Enero2020,mcampero,01/07/20,9:52:49,2,2
2960,Print(Network),Rep Distribuciones.xlsx,mcampero,01/07/20,9:53:06,1,1
2961,Print(Network),Cobranza 1 al 31-dic-19.xlsm,ggonzalez,01/07/20,9:53:28,1,0
2962,Print(Network),Archivo PDF,mmontes,01/07/20,9:58:24,2,2
2963,Print(Network),InstrucciÛn de DispersiÛn 07 ene 2020,sgonzalez,01/07/20,9:58:43,2,2
2964,Print(Network),Archivo PDF,mmontes,01/07/20,9:59:07,13,13
2965,Print(Network),Reporte DispersiÛn 07 ene 2020.xlsx,sgonzalez,01/07/20,10:00:12,1,1
2966,Print(Network),Reporte DispersiÛn 07 ene 2020.xlsx,sgonzalez,01/07/20,10:00:33,1,1
2967,Print(Network),Archivo PDF,mcampero,01/07/20,10:02:06,1,1
2968,Print(Network),Reporte Disp CIB2720 07Ene20.xlsx,mcampero,01/07/20,10:02:55,1,1
2969,Print(Network),-,-,01/07/20,10:06:04,1,1
2970,Print(Network),-,-,01/07/20,10:10:15,1,1
2971,Print(Network),-,-,01/07/20,10:23:39,2,2
2972,Print(Network),Transferencia de excedentes de Aforo para Distribuciones,sgonzalez,01/07/20,10:25:44,1,1
2973,Print(Network),Carta de Instrucciones CIB 2720 07Ene2020,mcampero,01/07/20,10:29:44,2,2
2974,Print(Network),TABLA DE AMORT 18150791 (VALIDAR).xls,fderio,01/07/20,10:33:04,1,1
2975,Print(Network),TABLA DE AMORT 18150791 (VALIDAR).xls,fderio,01/07/20,10:33:33,1,1
2976,Print(Network),TABLA DE AMORT 18151203 EJERCICIO GAG .xls,fderio,01/07/20,10:40:28,1,1
2977,Print(Network),TABLA DE AMORT 18151203 EJERCICIO GAG .xls,garreola,01/07/20,10:40:50,1,1
2978,Print(Network),Reporte de DispersiÛn FM 070120.xlsx,pmolano,01/07/20,10:43:10,1,1
2979,Print(Network),InstrucciÛn de DispersiÛn F 1297,pmolano,01/07/20,10:45:12,3,3
2980,Print(Network),TABLA DE AMORT 18151106 (EJERCICIO).xls,fderio,01/07/20,10:48:03,1,1
2981,Print(Network),TABLA DE AMORT 18151106 (EJERCICIO).xls,fderio,01/07/20,10:48:18,1,1
2982,Print(Network),ACCESOS FID BANAMEX.xlsx,mpineda,01/07/20,10:48:39,1,1
2983,Print(Network),Documento1,fderio,01/07/20,10:50:42,1,1
2984,Print(Network),InstrucciÛn Pago de Intereses,sgonzalez,01/07/20,10:52:03,2,2
2985,Print(Network),-,-,01/07/20,11:00:14,1,1
2986,Print(Network),-,-,01/07/20,11:00:31,2,2
2987,Print(Network),-,-,01/07/20,11:00:54,2,2
2988,Print(Network),RE06Q2019-22-0001-86B.pdf,abalcazar,01/07/20,11:01:18,1,1
2989,Print(Network),-,-,01/07/20,11:01:40,2,0
2990,Copy,-,-,01/07/20,11:02:02,2,0
2991,Copy,-,-,01/07/20,11:02:38,2,0
2992,Print(Network),Alejandro Schwedhelm.pdf,abalcazar,01/07/20,11:05:12,1,1
2993,Print(Network),Alejandro Schwedhelm.pdf,abalcazar,01/07/20,11:05:27,1,1
2994,Print(Network),-,-,01/07/20,11:05:50,2,2
2995,Print(Network),Carta de Instrucciones F3191 InvPerm 07Enero2020,mcampero,01/07/20,11:13:45,2,2
2996,Print(Network),Carta de InstrucciÛn F3191 07Ene2020,mcampero,01/07/20,11:15:36,2,2
2997,Print(Network),Reporte de AdministraciÛn FM 3191 PF 07 Enero 2020.xlsx,mcampero,01/07/20,11:15:49,1,1
2998,Print(Network),SODEXO_07_01122019_0000874233 (1).pdf,asosa,01/07/20,11:16:48,3,0
2999,Print(Network),BITACORA SODEXO DICIEMBRE 2019.xlsx,asosa,01/07/20,11:18:36,1,0
3000,Print(Network),BITACORA SODEXO DICIEMBRE 2019.xlsx,asosa,01/07/20,11:18:57,1,0
3001,Print(Network),SODEXO_07_01122019_0000874203 (1).pdf,asosa,01/07/20,11:21:56,4,0
3002,Print(Network),-,-,01/07/20,11:22:25,1,1
3003,Print(Network),Comunicado Rporte de DispersiÛn CIB 3215_pago terracota.docx,-,01/07/20,11:37:29,2,2
3004,Print(Network),Reporte de DispersiÛn.xlsx,-,01/07/20,11:37:47,1,1
3005,Print(Network),Archivo PDF,mmontes,01/07/20,11:40:35,12,12
3006,Print(Network),Fondeo Cta Gastos CIB 3215.docx,-,01/07/20,11:44:17,1,1
3007,Print(Network),Comunicado Rporte de DispersiÛn CIB 3215_pago terracota.docx,-,01/07/20,11:45:11,2,2
3008,Print(Network),Memorando,mmontes,01/07/20,11:57:09,3,1
3009,Print(Network),Primer Modif Ctto Rec Adeudo y CrÈdito HTRX y HTRX 1 (07.11.19),asosa,01/07/20,12:02:35,3,3
3010,Print(Network),ACTIVOS HTRX Resoluciones Consejo (11.11.19)_,asosa,01/07/20,12:03:03,3,3
3011,Print(Network),ACTIVOS HTRX UNO Resoluciones Consejo DistribuciÛn Recursos de ,asosa,01/07/20,12:03:34,5,5
3012,Copy,-,-,01/07/20,12:04:16,1,1
3013,Print(Network),Resoluciones Consejo  Terracota_291019 (001) (002)1,asosa,01/07/20,12:07:21,3,3
3014,Print(Network),TABLA DE AMORT 18150931.xls,fderio,01/07/20,12:11:04,1,1
3015,Print(Network),TABLA DE AMORT 18150931.xls,fderio,01/07/20,12:11:16,1,1
3016,Print(Network),TABLA DE AMORT 18150925.xls,fderio,01/07/20,12:15:46,1,1
3017,Print(Network),Formato de acuse1.xlsx,mcampero,01/07/20,12:16:01,1,0
3018,Print(Network),TABLA DE AMORT 18150925.xls,fderio,01/07/20,12:16:22,1,1
3019,Print(Network),Etiquetas Carpetas.xlsx,abalcazar,01/07/20,12:17:00,1,1
3020,Print(Network),Formato de acuse1.xlsx,mcampero,01/07/20,12:19:10,1,0
3021,Print(Network),TABLA DE AMORT 18150057.xls,fderio,01/07/20,12:20:06,1,1
3022,Print(Network),TABLA DE AMORT 18150057.xls,garreola,01/07/20,12:20:17,1,1
3023,Print(Network),Formato de acuse1.xlsx,mcampero,01/07/20,12:21:45,1,0
3024,Print(Network),Reporte Mensual FM Diciembre 2019.xlsx,sgonzalez,01/07/20,12:28:50,1,1
3025,Print(Network),Etiquetas Carpetas.xlsx,abalcazar,01/07/20,12:36:25,1,1
3026,Print(Network),Etiquetas Carpetas.xlsx,abalcazar,01/07/20,12:36:40,2,1
3027,Print(Network),Etiquetas Carpetas.xlsx,abalcazar,01/07/20,12:46:46,1,1
3028,Print(Network),Memorando,cgonzalez,01/07/20,12:47:20,1,1
3029,Print(Network),TABLA DE AMORT 18151059 (EJERCICIO).xls,fderio,01/07/20,12:49:48,1,1
3030,Print(Network),TABLA DE AMORT 18151059 (EJERCICIO).xls,fderio,01/07/20,12:50:04,1,1
3031,Print(Network),Etiquetas Carpetas.xlsx,abalcazar,01/07/20,12:51:12,1,1
3032,Print(Network),Etiquetas Carpetas.xlsx,abalcazar,01/07/20,12:51:44,1,1
3033,Print(Network),Memorando,raguirre,01/07/20,12:52:42,2,0
3034,Print(Network),TABLA DE AMORT 18151372.xls,fderio,01/07/20,12:55:24,1,1
3035,Print(Network),TABLA DE AMORT 18151372.xls,fderio,01/07/20,12:55:39,1,1
3036,Print(Network),TABLA DE AMORT 18150607.xls,fderio,01/07/20,12:58:34,1,1
3037,Print(Network),TABLA DE AMORT 18150607.xls,fderio,01/07/20,12:58:49,1,1
3038,Print(Network),Reporte de DispersiÛn Diciembre FM.xlsx,pmolano,01/07/20,13:09:12,1,1
3039,Print(Network),-,-,01/07/20,13:14:17,2,0
3040,Print(Network),-,-,01/07/20,13:19:46,1,0
3041,Print(Network),statement2020_01.pdf,asosa,01/07/20,13:30:57,6,0
3042,Print(Network),Archivo PDF,mmontes,01/07/20,13:37:48,1,1
3043,Print(Network),Archivo PDF,mmontes,01/07/20,13:40:47,1,1
3044,Print(Network),Reporte Mensual FM Noviembre 2019.xlsx,sgonzalez,01/07/20,13:55:25,1,1
3045,Print(Network),micho.pdf,mmontes,01/07/20,13:57:10,1,1
3046,Print(Network),Comunicado Mensual,sgonzalez,01/07/20,13:57:21,1,1
3047,Print(Network),micho.pdf,mmontes,01/07/20,13:59:28,1,1
3048,Print(Network),Archivo PDF,sgarcia,01/07/20,14:28:50,3,3
3049,Print(Network),Marco Herrera.pdf,abalcazar,01/07/20,14:47:30,1,0
3050,Print(Network),Guillermo Malo.pdf,abalcazar,01/07/20,14:47:44,1,0
3051,Print(Network),Edgar Maceda.pdf,abalcazar,01/07/20,14:48:04,1,0
3052,Print(Network),Alejandra MunguÌa.pdf,abalcazar,01/07/20,14:48:24,1,0
3053,Print(Network),AngÈlica Balcazar.pdf,abalcazar,01/07/20,14:48:44,1,0
3054,Print(Network),Adaelsi Sosa.pdf,abalcazar,01/07/20,14:49:04,1,0
3055,Print(Network),Diana Padilla.pdf,abalcazar,01/07/20,14:51:02,1,0
3056,Print(Network),Daniel Soria.pdf,abalcazar,01/07/20,14:51:13,1,0
3057,Print(Network),Cristina Gonz·lez.pdf,abalcazar,01/07/20,14:51:33,1,0
3058,Print(Network),Alejandro PÈrez.pdf,abalcazar,01/07/20,14:51:53,1,0
3059,Print(Network),Alejandra Estrada.pdf,abalcazar,01/07/20,14:52:13,1,0
3060,Print(Network),CÈsar ¡lvarez.pdf,abalcazar,01/07/20,14:52:33,1,0
3061,Print(Network),Alicia MartÌnez.pdf,abalcazar,01/07/20,14:52:52,1,0
3062,Print(Network),Memorando,abalcazar,01/07/20,14:56:47,2,0
3063,Print(Network),Memorando,abalcazar,01/07/20,14:57:03,1,0
3064,Print(Network),Karla Rosado.pdf,abalcazar,01/07/20,14:57:23,1,0
3065,Print(Network),Gabriela Gonz·lez.pdf,abalcazar,01/07/20,14:57:43,1,0
3066,Print(Network),Gabriela Moreno.pdf,abalcazar,01/07/20,14:58:03,1,0
3067,Print(Network),Guarasi Rom·n.pdf,abalcazar,01/07/20,14:58:23,1,0
3068,Print(Network),Fabiola Derio.pdf,abalcazar,01/07/20,14:58:43,1,0
3069,Print(Network),Gabriela Arreola.pdf,abalcazar,01/07/20,14:59:03,1,0
3070,Print(Network),Emmanuel Gonz·lez.pdf,abalcazar,01/07/20,14:59:23,1,0
3071,Print(Network),Mildred Cavazos.pdf,abalcazar,01/07/20,15:01:50,1,0
3072,Print(Network),Mario Pineda.pdf,abalcazar,01/07/20,15:02:01,1,0
3073,Print(Network),Miguel ValdÈz.pdf,abalcazar,01/07/20,15:02:20,1,0
3074,Print(Network),Marcos Montes.pdf,abalcazar,01/07/20,15:02:41,1,0
3075,Print(Network),Lorena Dur·n.pdf,abalcazar,01/07/20,15:03:01,1,0
3076,Print(Network),Mario Garza.pdf,abalcazar,01/07/20,15:03:21,1,0
3077,Print(Network),Marilin MartÌnez.pdf,abalcazar,01/07/20,15:03:41,1,0
3078,Print(Network),Sergio Gonz·lez.pdf,abalcazar,01/07/20,15:05:12,1,0
3079,Print(Network),Sergio GarcÌa.pdf,abalcazar,01/07/20,15:05:23,1,0
3080,Print(Network),Roberto Aguirre.pdf,abalcazar,01/07/20,15:05:43,1,0
3081,Print(Network),Sarash GarcÌa.pdf,abalcazar,01/07/20,15:06:03,1,0
3082,Print(Network),MÛnica Campero.pdf,abalcazar,01/07/20,15:06:23,1,0
3083,Print(Network),Marco Herrera.pdf,abalcazar,01/07/20,15:11:37,1,0
3084,Print(Network),Adaelsi Sosa.pdf,abalcazar,01/07/20,15:11:50,1,0
3085,Print(Network),AngÈlica Balcazar.pdf,abalcazar,01/07/20,15:12:11,1,0
3086,Print(Network),Edgar Maceda.pdf,abalcazar,01/07/20,15:12:31,1,0
3087,Print(Network),Alejandra MunguÌa.pdf,abalcazar,01/07/20,15:12:51,1,0
3088,Print(Network),Guillermo Malo.pdf,abalcazar,01/07/20,15:13:11,1,0
3089,Print(Network),Diana Padilla.pdf,abalcazar,01/07/20,15:25:23,1,0
3090,Print(Network),Cristina Gonz·lez.pdf,abalcazar,01/07/20,15:25:37,1,0
3091,Print(Network),Daniel Soria.pdf,abalcazar,01/07/20,15:25:57,1,0
3092,Print(Network),Alicia MartÌnez.pdf,abalcazar,01/07/20,15:26:17,1,0
3093,Print(Network),Alejandro PÈrez.pdf,abalcazar,01/07/20,15:26:37,1,0
3094,Print(Network),Alejandra Estrada.pdf,abalcazar,01/07/20,15:26:57,1,0
3095,Print(Network),CÈsar ¡lvarez.pdf,abalcazar,01/07/20,15:27:17,1,0
3096,Print(Network),Karla Rosado.pdf,abalcazar,01/07/20,15:29:31,1,0
3097,Print(Network),Emmanuel Gonz·lez.pdf,abalcazar,01/07/20,15:29:42,1,0
3098,Print(Network),Gabriela Gonz·lez.pdf,abalcazar,01/07/20,15:30:02,1,0
3099,Print(Network),Gabriela Arreola.pdf,abalcazar,01/07/20,15:30:22,1,0
3100,Print(Network),Fabiola Derio.pdf,abalcazar,01/07/20,15:30:42,1,0
3101,Print(Network),Guarasi Rom·n.pdf,abalcazar,01/07/20,15:31:02,1,0
3102,Print(Network),Gabriela Moreno.pdf,abalcazar,01/07/20,15:31:22,1,0
3103,Print(Network),Mildred Cavazos.pdf,abalcazar,01/07/20,15:33:22,1,0
3104,Print(Network),Marilin MartÌnez.pdf,abalcazar,01/07/20,15:33:33,1,0
3105,Print(Network),Mario Pineda.pdf,abalcazar,01/07/20,15:33:53,1,0
3106,Print(Network),Mario Garza.pdf,abalcazar,01/07/20,15:34:14,1,0
3107,Print(Network),Miguel ValdÈz.pdf,abalcazar,01/07/20,15:34:34,1,0
3108,Print(Network),Lorena Dur·n.pdf,abalcazar,01/07/20,15:34:54,1,0
3109,Print(Network),Marcos Montes.pdf,abalcazar,01/07/20,15:35:14,1,0
3110,Print(Network),Sergio Gonz·lez.pdf,abalcazar,01/07/20,15:36:52,1,0
3111,Print(Network),Roberto Aguirre.pdf,abalcazar,01/07/20,15:37:02,1,0
3112,Print(Network),Sarash GarcÌa.pdf,abalcazar,01/07/20,15:37:23,1,0
3113,Print(Network),MÛnica Campero.pdf,abalcazar,01/07/20,15:37:43,1,0
3114,Print(Network),Sergio GarcÌa.pdf,abalcazar,01/07/20,15:38:03,1,0
3115,Print(Network),Marco Herrera.pdf,abalcazar,01/07/20,15:46:20,1,0
3116,Print(Network),Alejandra MunguÌa.pdf,abalcazar,01/07/20,15:46:33,1,0
3117,Print(Network),AngÈlica Balcazar.pdf,abalcazar,01/07/20,15:46:53,1,0
3118,Print(Network),Edgar Maceda.pdf,abalcazar,01/07/20,15:47:14,1,0
3119,Print(Network),Adaelsi Sosa.pdf,abalcazar,01/07/20,15:47:33,1,0
3120,Print(Network),Guillermo Malo.pdf,abalcazar,01/07/20,15:47:53,1,0
3121,Print(Network),Diana Padilla.pdf,abalcazar,01/07/20,15:57:45,1,1
3122,Print(Network),Cristina Gonz·lez.pdf,abalcazar,01/07/20,15:58:01,1,1
3123,Print(Network),Daniel Soria.pdf,abalcazar,01/07/20,15:58:23,1,1
3124,Print(Network),Alejandra Estrada.pdf,abalcazar,01/07/20,15:58:45,1,1
3125,Print(Network),Alejandro PÈrez.pdf,abalcazar,01/07/20,15:59:07,1,1
3126,Print(Network),Alicia MartÌnez.pdf,abalcazar,01/07/20,15:59:28,1,1
3127,Print(Network),CÈsar ¡lvarez.pdf,abalcazar,01/07/20,15:59:50,1,1
3128,Print(Network),AT3,amunguia,01/07/20,16:01:19,1,1
3129,Print(Network),Karla Rosado.pdf,abalcazar,01/07/20,16:01:58,1,0
3130,Print(Network),Gabriela Gonz·lez.pdf,abalcazar,01/07/20,16:02:09,1,0
3131,Print(Network),Gabriela Moreno.pdf,abalcazar,01/07/20,16:02:29,1,0
3132,Print(Network),Guarasi Rom·n.pdf,abalcazar,01/07/20,16:02:49,1,0
3133,Print(Network),Gabriela Arreola.pdf,abalcazar,01/07/20,16:03:09,1,0
3134,Print(Network),Emmanuel Gonz·lez.pdf,abalcazar,01/07/20,16:03:29,1,0
3135,Print(Network),Fabiola Derio.pdf,abalcazar,01/07/20,16:03:49,1,0
3136,Print(Network),-,-,01/07/20,16:04:41,3,3
3137,Print(Network),-,-,01/07/20,16:05:17,1,1
3138,Copy,-,-,01/07/20,16:05:38,4,0
3139,Print(Network),Mildred Cavazos.pdf,abalcazar,01/07/20,16:12:00,1,0
3140,Print(Network),Mario Garza.pdf,abalcazar,01/07/20,16:12:14,1,0
3141,Print(Network),Miguel ValdÈz.pdf,abalcazar,01/07/20,16:12:35,1,0
3142,Print(Network),Mario Pineda.pdf,abalcazar,01/07/20,16:12:55,1,0
3143,Print(Network),Marilin MartÌnez.pdf,abalcazar,01/07/20,16:13:14,1,0
